id,label
2998,0
2999,1
3000,0
3001,0
3002,1
3003,1
3004,1
3005,0
3006,1
3007,0
3008,0
3009,0
3010,1
3011,0
3012,0
3013,0
3014,0
3015,0
3016,1
3017,0
3018,0
3019,1
3020,1
3021,0
3022,1
3023,1
3024,0
3025,0
3026,0
3027,0
3028,1
3029,0
3030,0
3031,0
3032,1
3033,1
3034,1
3035,1
3036,1
3037,0
3038,0
3039,0
3040,1
3041,0
3042,0
3043,1
3044,0
3045,0
3046,0
3047,1
3048,1
3049,0
3050,0
3051,1
3052,1
3053,1
3054,1
3055,1
3056,1
3057,0
3058,1
3059,0
3060,1
3061,0
3062,0
3063,1
3064,0
3065,1
3066,1
3067,0
3068,0
3069,0
3070,0
3071,0
3072,1
3073,0
3074,0
3075,1
3076,1
3077,0
3078,0
3079,0
3080,0
3081,1
3082,0
3083,0
3084,0
3085,0
3086,0
3087,0
3088,0
3089,1
3090,0
3091,0
3092,0
3093,0
3094,0
3095,0
3096,0
3097,0
3098,0
3099,1
3100,1
3101,0
3102,0
3103,0
3104,0
3105,1
3106,1
3107,0
3108,0
3109,0
3110,0
3111,0
3112,1
3113,0
3114,0
3115,1
3116,1
3117,0
3118,1
3119,0
3120,0
3121,0
3122,1
3123,0
3124,1
3125,0
3126,0
3127,1
3128,0
3129,0
3130,1
3131,0
3132,0
3133,0
3134,0
3135,0
3136,0
3137,0
3138,0
3139,0
3140,0
3141,0
3142,1
3143,1
3144,1
3145,1
3146,0
3147,1
3148,0
3149,1
3150,1
3151,0
3152,0
3153,0
3154,1
3155,1
3156,1
3157,1
3158,1
3159,0
3160,0
3161,0
3162,0
3163,0
3164,0
3165,1
3166,1
3167,0
3168,0
3169,1
3170,0
3171,1
3172,0
3173,0
3174,0
3175,0
3176,0
3177,0
3178,1
3179,1
3180,1
3181,1
3182,1
3183,0
3184,0
3185,0
3186,1
3187,0
3188,0
3189,0
3190,0
3191,0
3192,0
3193,0
3194,1
3195,0
3196,1
3197,0
3198,0
3199,1
3200,0
3201,0
3202,1
3203,0
3204,0
3205,0
3206,0
3207,0
3208,1
3209,0
3210,0
3211,0
3212,1
3213,0
3214,1
3215,0
3216,0
3217,1
3218,1
3219,1
3220,1
3221,1
3222,0
3223,1
3224,0
3225,1
3226,0
3227,0
3228,0
3229,1
3230,1
3231,0
3232,0
3233,0
3234,0
3235,1
3236,0
3237,1
3238,0
3239,0
3240,1
3241,0
3242,0
3243,0
3244,0
3245,0
3246,0
3247,0
3248,0
3249,0
3250,1
3251,1
3252,0
3253,0
3254,0
3255,0
3256,1
3257,1
3258,1
3259,0
3260,0
3261,1
3262,0
3263,1
3264,1
3265,0
3266,1
3267,0
3268,0
3269,0
3270,1
3271,0
3272,1
3273,0
3274,1
3275,1
3276,1
3277,1
3278,0
3279,1
3280,1
3281,0
3282,0
3283,0
3284,0
3285,1
3286,1
3287,0
3288,0
3289,0
3290,0
3291,0
3292,1
3293,0
3294,0
3295,0
3296,0
3297,1
3298,0
3299,1
3300,0
3301,0
3302,0
3303,0
3304,0
3305,1
3306,1
3307,0
3308,0
3309,0
3310,1
3311,0
3312,0
3313,1
3314,1
3315,0
3316,1
3317,1
3318,0
3319,0
3320,1
3321,0
3322,0
3323,1
3324,1
3325,0
3326,0
3327,0
3328,1
3329,0
3330,1
3331,0
3332,0
3333,0
3334,0
3335,1
3336,1
3337,0
3338,1
3339,1
3340,0
3341,0
3342,0
3343,0
3344,1
3345,1
3346,1
3347,0
3348,0
3349,0
3350,0
3351,0
3352,1
3353,0
3354,0
3355,0
3356,0
3357,1
3358,1
3359,1
3360,1
3361,0
3362,1
3363,0
3364,1
3365,1
3366,0
3367,1
3368,0
3369,0
3370,0
3371,0
3372,1
3373,0
3374,0
3375,0
3376,0
3377,0
3378,0
3379,1
3380,0
3381,1
3382,1
3383,0
3384,1
3385,0
3386,0
3387,0
3388,0
3389,0
3390,1
3391,0
3392,0
3393,1
3394,0
3395,0
3396,0
3397,0
3398,1
3399,1
3400,0
3401,0
3402,1
3403,0
3404,1
3405,0
3406,0
3407,1
3408,0
3409,1
3410,0
3411,0
3412,1
3413,0
3414,1
3415,1
3416,0
3417,1
3418,1
3419,1
3420,0
3421,1
3422,0
3423,1
3424,0
3425,0
3426,0
3427,0
3428,1
3429,0
3430,0
3431,1
3432,1
3433,0
3434,0
3435,0
3436,0
3437,1
3438,0
3439,1
3440,0
3441,1
3442,1
3443,0
3444,0
3445,0
3446,1
3447,0
3448,0
3449,0
3450,1
3451,0
3452,1
3453,1
3454,0
3455,1
3456,0
3457,0
3458,0
3459,1
3460,0
3461,1
3462,0
3463,0
3464,0
3465,0
3466,1
3467,0
3468,1
3469,0
3470,1
3471,0
3472,0
3473,0
3474,0
3475,1
3476,1
3477,0
3478,1
3479,1
3480,0
3481,1
3482,0
3483,1
3484,1
3485,0
3486,1
3487,0
3488,1
3489,0
3490,0
3491,0
3492,0
3493,1
3494,0
3495,0
3496,1
3497,0
3498,1
3499,0
3500,0
3501,0
3502,0
3503,1
3504,0
3505,0
3506,1
3507,0
3508,1
3509,0
3510,0
3511,1
3512,0
3513,0
3514,0
3515,0
3516,0
3517,0
3518,1
3519,0
3520,0
3521,0
3522,1
3523,0
3524,1
3525,1
3526,1
3527,1
3528,1
3529,1
3530,0
3531,0
3532,1
3533,0
3534,0
3535,0
3536,0
3537,0
3538,1
3539,0
3540,1
3541,0
3542,0
3543,0
3544,1
3545,0
3546,1
3547,1
3548,1
3549,1
3550,0
3551,1
3552,1
3553,0
3554,1
3555,0
3556,0
3557,0
3558,1
3559,0
3560,1
3561,0
3562,1
3563,1
3564,0
3565,0
3566,0
3567,0
3568,1
3569,0
3570,1
3571,0
3572,0
3573,0
3574,1
3575,0
3576,0
3577,1
3578,0
3579,1
3580,1
3581,0
3582,0
3583,0
3584,0
3585,0
3586,0
3587,0
3588,0
3589,1
3590,0
3591,0
3592,0
3593,0
3594,0
3595,0
3596,0
3597,0
3598,1
3599,0
3600,0
3601,0
3602,0
3603,1
3604,1
3605,0
3606,0
3607,1
3608,0
3609,1
3610,1
3611,1
3612,0
3613,0
3614,1
3615,1
3616,0
3617,0
3618,1
3619,0
3620,1
3621,0
3622,0
3623,1
3624,0
3625,1
3626,1
3627,1
3628,0
3629,0
3630,1
3631,0
3632,1
3633,0
3634,0
3635,0
3636,1
3637,1
3638,1
3639,0
3640,1
3641,1
3642,1
3643,1
3644,0
3645,1
3646,0
3647,0
3648,0
3649,0
3650,1
3651,1
3652,0
3653,0
3654,0
3655,0
3656,1
3657,1
3658,0
3659,0
3660,0
3661,0
3662,0
3663,0
3664,0
3665,0
3666,0
3667,1
3668,0
3669,0
3670,1
3671,1
3672,1
3673,0
3674,0
3675,0
3676,0
3677,0
3678,0
3679,0
3680,0
3681,0
3682,1
3683,0
3684,1
3685,0
3686,0
3687,0
3688,1
3689,0
3690,0
3691,1
3692,1
3693,0
3694,0
3695,0
3696,0
3697,0
3698,1
3699,0
3700,1
3701,0
3702,1
3703,0
3704,1
3705,1
3706,1
3707,0
3708,0
3709,0
3710,1
3711,1
3712,1
3713,1
3714,1
3715,0
3716,0
3717,0
3718,0
3719,0
3720,1
3721,0
3722,1
3723,0
3724,1
3725,0
3726,0
3727,0
3728,0
3729,0
3730,0
3731,1
3732,0
3733,1
3734,0
3735,0
3736,0
3737,0
3738,1
3739,0
3740,1
3741,1
3742,0
3743,0
3744,0
3745,1
3746,1
3747,0
3748,1
3749,1
3750,0
3751,0
3752,0
3753,0
3754,0
3755,1
3756,1
3757,0
3758,0
3759,1
3760,0
3761,1
3762,1
3763,0
3764,1
3765,1
3766,1
3767,1
3768,0
3769,0
3770,0
3771,0
3772,0
3773,0
3774,1
3775,1
3776,0
3777,0
3778,0
3779,0
3780,0
3781,0
3782,1
3783,0
3784,0
3785,0
3786,0
3787,1
3788,0
3789,1
3790,0
3791,0
3792,1
3793,0
3794,1
3795,0
3796,0
3797,0
3798,0
3799,0
3800,1
3801,0
3802,0
3803,0
3804,0
3805,0
3806,0
3807,0
3808,0
3809,0
3810,0
3811,1
3812,0
3813,0
3814,0
3815,1
3816,0
3817,0
3818,0
3819,0
3820,0
3821,1
3822,0
3823,0
3824,1
3825,0
3826,1
3827,1
3828,1
3829,0
3830,0
3831,1
3832,0
3833,0
3834,0
3835,0
3836,0
3837,1
3838,0
3839,1
3840,0
3841,1
3842,1
3843,0
3844,0
3845,0
3846,0
3847,1
3848,0
3849,0
3850,0
3851,1
3852,1
3853,0
3854,0
3855,1
3856,0
3857,1
3858,1
3859,0
3860,0
3861,1
3862,0
3863,1
3864,0
3865,1
3866,1
3867,0
3868,1
3869,0
3870,1
3871,0
3872,1
3873,0
3874,0
3875,0
3876,0
3877,1
3878,0
3879,1
3880,0
3881,0
3882,1
3883,0
3884,0
3885,0
3886,0
3887,0
3888,1
3889,0
3890,1
3891,0
3892,0
3893,0
3894,1
3895,0
3896,1
3897,0
3898,1
3899,0
3900,0
3901,1
3902,1
3903,1
3904,1
3905,0
3906,0
3907,1
3908,0
3909,1
3910,1
3911,1
3912,0
3913,0
3914,0
3915,0
3916,1
3917,1
3918,0
3919,1
3920,0
3921,1
3922,1
3923,0
3924,0
3925,1
3926,0
3927,1
3928,0
3929,1
3930,0
3931,0
3932,1
3933,0
3934,1
3935,0
3936,0
3937,0
3938,1
3939,0
3940,1
3941,1
3942,1
3943,1
3944,1
3945,1
3946,0
3947,1
3948,0
3949,0
3950,0
3951,0
3952,0
3953,1
3954,1
3955,0
3956,0
3957,1
3958,1
3959,0
3960,1
3961,0
3962,0
3963,0
3964,1
3965,0
3966,0
3967,1
3968,0
3969,0
3970,0
3971,1
3972,1
3973,0
3974,0
3975,1
3976,0
3977,0
3978,0
3979,0
3980,0
3981,0
3982,0
3983,0
3984,0
3985,0
3986,1
3987,1
3988,0
3989,1
3990,1
3991,0
3992,0
3993,0
3994,0
3995,0
3996,0
3997,0
3998,0
3999,0
4000,0
4001,0
4002,1
4003,0
4004,0
4005,0
4006,1
4007,0
4008,1
4009,0
4010,1
4011,0
4012,0
4013,1
4014,1
4015,0
4016,1
4017,1
4018,0
4019,0
4020,0
4021,0
4022,1
4023,1
4024,0
4025,0
4026,0
4027,0
4028,1
4029,1
4030,1
4031,0
4032,1
4033,1
4034,1
4035,0
4036,0
4037,0
4038,0
4039,1
4040,0
4041,1
4042,1
4043,1
4044,0
4045,1
4046,1
4047,0
4048,1
4049,1
4050,0
4051,1
4052,0
4053,0
4054,1
4055,1
4056,1
4057,0
4058,1
4059,0
4060,0
4061,1
4062,0
4063,1
4064,1
4065,1
4066,0
4067,1
4068,0
4069,0
4070,0
4071,0
4072,0
4073,1
4074,0
4075,0
4076,1
4077,1
4078,0
4079,1
4080,0
4081,1
4082,0
4083,0
4084,1
4085,1
4086,1
4087,0
4088,1
4089,0
4090,0
4091,0
4092,0
4093,0
4094,0
4095,0
4096,0
4097,0
4098,0
4099,0
4100,1
4101,0
4102,0
4103,0
4104,0
4105,0
4106,0
4107,1
4108,0
4109,0
4110,0
4111,0
4112,0
4113,0
4114,0
4115,0
4116,1
4117,1
4118,0
4119,1
4120,1
4121,1
4122,0
4123,1
4124,0
4125,1
4126,0
4127,0
4128,1
4129,0
4130,0
4131,0
4132,1
4133,1
4134,1
4135,0
4136,0
4137,0
4138,0
4139,1
4140,0
4141,1
4142,1
4143,0
4144,1
4145,0
4146,0
4147,0
4148,0
4149,0
4150,1
4151,0
4152,0
4153,0
4154,0
4155,0
4156,1
4157,1
4158,1
4159,1
4160,1
4161,0
4162,1
4163,1
4164,0
4165,1
4166,1
4167,0
4168,0
4169,0
4170,1
4171,0
4172,1
4173,1
4174,0
4175,0
4176,0
4177,0
4178,1
4179,0
4180,0
4181,0
4182,0
4183,0
4184,1
4185,0
4186,0
4187,0
4188,1
4189,0
4190,0
4191,0
4192,0
4193,1
4194,1
4195,0
4196,0
4197,0
4198,0
4199,0
